Date,AAPL,MSFT,GOOGL,AMZN,TSLA,META,NVDA,BRK-B,UNH,JNJ,V,WMT,XOM,LLY,JPM,PG,MA,HD,CVX,MRK,ABBV,PEP,KO,AVGO,PFE,TMO,COST,BAC,NFLX,CRM,ACN,LIN,MCD,ABT,ADBE,DHR,VZ,WFC,NEE,CMCSA,PM,NKE,TXN,RTX,UNP,LOW,AMD,T,QCOM,HON
2024-12-27 00:00:00-05:00,254.68588256835938,428.1772155761719,192.1335906982422,223.75,431.6600036621094,598.8161010742188,136.9801483154297,456.510009765625,501.0789794921875,141.63539123535156,317.03936767578125,90.97602081298828,103.60875701904297,778.5133056640625,237.31871032714844,166.3212890625,529.8583374023438,385.7828674316406,139.15736389160156,96.90892028808594,173.2359619140625,148.45301818847656,61.086387634277344,240.45472717285156,25.26096534729004,524.6103515625,936.1444702148438,43.56150436401367,907.5499877929688,336.797607421875,351.1663513183594,418.8973693847656,288.6492919921875,113.35347747802734,446.4800109863281,230.3815155029297,37.9906005859375,69.96355438232422,70.40221405029297,36.93712615966797,119.48773193359375,75.14268493652344,186.82090759277344,115.0267333984375,225.88494873046875,244.6604461669922,125.19000244140625,22.115421295166016,154.5831298828125,225.9514923095703
2024-12-30 00:00:00-05:00,251.307861328125,422.5083312988281,190.61854553222656,221.3000030517578,417.4100036621094,590.26025390625,137.46005249023438,452.1600036621094,498.92724609375,139.96563720703125,313.7064208984375,89.89415740966797,102.9081802368164,769.2388305664062,235.49826049804688,163.92745971679688,523.237548828125,382.4146423339844,138.25863647460938,95.61615753173828,171.47451782226562,147.31698608398438,60.67555618286133,234.31777954101562,25.07117462158203,517.400390625,918.720703125,43.13905334472656,900.4299926757812,334.1007995605469,347.5282897949219,413.62872314453125,284.6973571777344,111.19464111328125,445.79998779296875,228.93600463867188,37.68606948852539,69.27484130859375,70.06050872802734,36.411258697509766,118.07099914550781,73.40227508544922,183.67434692382812,113.5582275390625,223.7825927734375,243.0742950439453,122.44000244140625,21.873565673828125,151.96807861328125,223.0866241455078
2024-12-31 00:00:00-05:00,249.53416442871094,419.1965637207031,188.6848602294922,219.38999938964844,403.8399963378906,584.539794921875,134.26075744628906,453.2799987792969,497.0211181640625,141.21551513671875,314.4327392578125,89.67579650878906,104.66936492919922,767.4097900390625,235.8820343017578,164.4768524169922,524.2529907226562,381.9825744628906,139.96910095214844,96.69508361816406,172.9342803955078,147.64710998535156,60.90053176879883,230.59780883789062,25.175559997558594,518.7865600585938,912.8031616210938,43.17835235595703,891.3200073242188,332.6976623535156,346.838134765625,414.6289978027344,284.98248291015625,111.50022888183594,444.67999267578125,228.83631896972656,38.05722427368164,69.10757446289062,69.99215698242188,36.5475959777832,118.40550231933594,74.40522003173828,183.23460388183594,114.05101013183594,224.02821350097656,243.14328002929688,120.79000091552734,22.028352737426758,151.0242919921875,222.3876190185547
2025-01-02 00:00:00-05:00,242.9874267578125,416.2925109863281,188.81442260742188,220.22000122070312,379.2799987792969,598.2470092773438,138.27987670898438,451.1000061035156,495.6947326660156,140.629638671875,312.8010559082031,89.32839965820312,104.41637420654297,773.4436645507812,236.1674041748047,162.83847045898438,520.1014404296875,381.4621276855469,141.77622985839844,96.39376068115234,174.62762451171875,145.85079956054688,60.489707946777344,230.737060546875,25.251476287841797,521.1201171875,906.3676147460938,43.51238250732422,886.72998046875,329.04559326171875,343.9099426269531,410.1723937988281,287.55810546875,111.82553100585938,441.0,229.09552001953125,38.26658630371094,69.05838775634766,69.91404724121094,36.44047164916992,119.14338684082031,72.43865203857422,182.68736267089844,114.33683013916016,225.08920288085938,243.3206024169922,120.62999725341797,22.08639907836914,151.04396057128906,222.0233612060547
2025-01-03 00:00:00-05:00,242.49916076660156,421.0364685058594,191.166748046875,224.19000244140625,410.44000244140625,603.6280517578125,144.43853759765625,453.55999755859375,504.0364074707031,140.79563903808594,313.3084716796875,90.10258483886719,104.95154571533203,777.3303833007812,239.39501953125,162.0045623779297,519.0659790039062,382.1691589355469,142.8778839111328,96.36460876464844,176.35989379882812,145.30703735351562,60.40167236328125,231.30401611328125,25.23249626159668,530.5438842773438,913.1119995117188,44.02325439453125,881.0499877929688,331.2746887207031,348.869140625,409.5088806152344,289.7896728515625,112.2099838256836,430.57000732421875,234.10987854003906,38.31416702270508,70.16032409667969,70.28504180908203,36.683929443359375,120.04852294921875,72.08466339111328,186.16619873046875,114.1988525390625,227.42733764648438,244.79837036132812,125.37000274658203,21.931610107421875,155.16314697265625,223.00787353515625
2025-01-06 00:00:00-05:00,244.1333465576172,425.5118713378906,196.23023986816406,227.61000061035156,411.04998779296875,629.15576171875,149.39744567871094,451.4100036621094,504.6946716308594,140.27810668945312,311.447998046875,90.74774169921875,104.83477783203125,760.55078125,238.2278594970703,157.560302734375,509.677490234375,382.3557434082031,142.30770874023438,96.92835998535156,175.26992797851562,142.025146484375,59.48219680786133,235.14334106445312,25.517179489135742,535.699462890625,919.2188110351562,44.60289764404297,881.7899780273438,328.9162292480469,346.38458251953125,408.924560546875,287.2336730957031,111.43122863769531,431.17999267578125,237.4594268798828,37.695587158203125,70.86871337890625,69.55281066894531,36.508644104003906,119.04500579833984,70.79656982421875,187.79811096191406,112.45437622070312,225.9635467529297,246.0397186279297,129.5500030517578,21.863889694213867,157.14901733398438,218.3019561767578
2025-01-07 00:00:00-05:00,241.3532257080078,420.0617980957031,194.85475158691406,222.11000061035156,394.3599853515625,616.8661499023438,140.10946655273438,452.9200134277344,505.2645568847656,142.78761291503906,310.0849609375,90.13236236572266,105.81754302978516,768.6920166015625,240.52259826660156,158.24705505371094,509.1498107910156,377.3083801269531,144.55935668945312,98.19196319580078,174.7152099609375,141.18038940429688,59.511539459228516,227.4149627685547,25.74492645263672,544.1360473632812,917.8838500976562,45.270957946777344,879.1900024414062,323.3435974121094,351.3734130859375,410.94488525390625,284.4417724609375,111.7861099243164,422.6300048828125,238.3566436767578,37.03893280029297,70.43579864501953,68.76199340820312,36.20676040649414,119.43854522705078,70.88505554199219,187.8274383544922,113.144287109375,226.48422241210938,242.91668701171875,127.33000183105469,21.476919174194336,157.80770874023438,217.2091827392578
2025-01-08 00:00:00-05:00,241.8414764404297,422.2398376464844,193.31973266601562,222.1300048828125,394.94000244140625,609.7080078125,140.07948303222656,451.8399963378906,515.3551025390625,138.92083740234375,311.0102233886719,91.11497497558594,104.04662322998047,782.5392456054688,240.48304748535156,159.03192138671875,514.1278686523438,380.2248229980469,145.24549865722656,97.05471801757812,173.7128448486328,142.28729248046875,60.362548828125,228.08135986328125,25.488712310791016,543.4180297851562,923.8611450195312,45.3986701965332,875.0,325.303955078125,352.6945495605469,415.9560546875,282.0430603027344,112.62400817871094,419.5799865722656,237.34976196289062,37.05796432495117,70.4161376953125,68.98655700683594,36.50135803222656,119.89111328125,70.09842681884766,187.28997802734375,114.24812316894531,227.74171447753906,243.23193359375,121.83999633789062,21.457569122314453,156.39202880859375,216.7563018798828
2025-01-10 00:00:00-05:00,236.01219177246094,416.6604919433594,191.4159393310547,218.94000244140625,394.739990234375,614.8394775390625,135.8804168701172,442.6600036621094,511.5920715332031,138.7157745361328,306.14508056640625,92.30602264404297,103.6671371459961,795.1439208984375,237.25852966308594,155.55889892578125,503.19000244140625,382.8663635253906,147.989990234375,96.47152709960938,170.47215270996094,138.50048828125,59.73651885986328,223.10816955566406,25.355859756469727,540.8052978515625,933.3949584960938,44.31798553466797,837.6900024414062,316.29815673828125,344.8663024902344,410.152587890625,277.53076171875,110.71160888671875,405.9200134277344,234.33917236328125,36.62019348144531,68.83208465576172,65.78422546386719,35.705928802490234,115.25720977783203,70.00993347167969,185.8144073486328,113.4498062133789,221.24801635742188,244.22695922851562,116.04000091552734,21.2498722076416,154.3275146484375,214.80702209472656
2025-01-13 00:00:00-05:00,233.5708465576172,414.9101257324219,190.38929748535156,218.4600067138672,403.30999755859375,607.322021484375,133.20098876953125,443.9100036621094,531.6847534179688,141.0690460205078,305.3591003417969,90.84698486328125,106.34298706054688,792.7382202148438,241.55130004882812,155.8336181640625,503.42926025390625,382.1691589355469,150.12567138671875,98.15309143066406,172.00003051757812,140.30650329589844,60.30385971069336,224.08290100097656,25.431772232055664,553.9786987304688,921.2012939453125,44.26886749267578,840.2899780273438,317.5121765136719,344.2254333496094,417.3623046875,278.8284606933594,111.57909393310547,408.5,239.13421630859375,36.920433044433594,69.39289855957031,65.37417602539062,35.7943115234375,115.6507568359375,70.87523651123047,186.73297119140625,116.04187774658203,222.77072143554688,244.97572326660156,117.31999969482422,21.122507095336914,154.4749755859375,215.70291137695312
2025-01-14 00:00:00-05:00,232.45480346679688,413.3984375,189.04368591308594,217.75999450683594,396.3599853515625,593.2653198242188,131.73129272460938,450.0299987792969,534.2392578125,141.3424530029297,307.5180358886719,90.11251831054688,106.76139831542969,740.4808349609375,244.77578735351562,156.71656799316406,507.5271911621094,385.7043151855469,151.62353515625,96.86032104492188,170.84194946289062,140.7434539794922,60.685340881347656,223.49607849121094,25.06168556213379,555.444580078125,913.759521484375,44.97622299194336,828.4000244140625,321.96038818359375,344.07757568359375,423.165771484375,276.8131103515625,111.4114990234375,412.7099914550781,236.8812255859375,37.075401306152344,70.0422592163086,66.37002563476562,35.72557067871094,116.55587768554688,69.98043060302734,189.08802795410156,117.74693298339844,225.3446502685547,247.46823120117188,116.08999633789062,21.357637405395508,156.8344268798828,215.11221313476562
2025-01-15 00:00:00-05:00,237.02854919433594,423.9802551269531,194.91453552246094,223.35000610351562,428.2200012207031,616.097412109375,136.21034240722656,458.510009765625,533.9248657226562,141.55726623535156,314.6714782714844,90.65840148925781,108.50312805175781,742.2999267578125,249.60267639160156,156.62828063964844,520.818115234375,398.7745361328125,153.00546264648438,97.28800201416016,168.32711791992188,140.578369140625,60.421234130859375,226.7783966064453,24.881383895874023,549.9398803710938,920.0057983398438,46.273048400878906,848.260009765625,319.59197998046875,344.8071594238281,423.8490905761719,277.52093505859375,110.09355926513672,417.2799987792969,237.2301483154297,36.978546142578125,74.72551727294922,67.64899444580078,35.843414306640625,116.59524536132812,69.88211059570312,193.006591796875,117.37239837646484,226.79861450195312,252.9163055419922,119.95999908447266,21.46540641784668,161.63198852539062,216.13607788085938
2025-01-16 00:00:00-05:00,227.4525604248047,422.25970458984375,192.2831268310547,220.66000366210938,413.82000732421875,610.2869873046875,133.54090881347656,462.80999755859375,501.6684875488281,144.29135131835938,315.6365661621094,90.61870574951172,108.31824493408203,753.0953369140625,251.50177001953125,157.46218872070312,521.6057739257812,401.9561462402344,154.0201416015625,97.88092803955078,170.6356658935547,142.28729248046875,60.8907585144043,228.18084716796875,25.137601852416992,560.1515502929688,916.2699584960938,45.82112503051758,842.3699951171875,318.4376525878906,347.09429931640625,428.3155517578125,275.0042724609375,112.87809753417969,426.92999267578125,241.14793395996094,37.13351058959961,74.72551727294922,69.67973327636719,35.656829833984375,117.86439514160156,69.92144775390625,183.09780883789062,118.72264862060547,230.75770568847656,254.94578552246094,118.44000244140625,21.57317543029785,158.7023162841797,219.23724365234375
2025-01-17 00:00:00-05:00,229.16647338867188,426.6853942871094,195.36306762695312,225.94000244140625,426.5,611.754638671875,137.6800079345703,467.95001220703125,500.8529968261719,143.56878662109375,317.9945068359375,91.2539291381836,109.29127502441406,721.4049682617188,256.3385314941406,158.0802764892578,523.1612548828125,402.0052795410156,156.03985595703125,95.17874908447266,168.53341674804688,143.94769287109375,61.3407096862793,236.16781616210938,24.95730209350586,558.0972290039062,939.6212768554688,45.71305465698242,858.0999755859375,322.97540283203125,349.1042175292969,431.79168701171875,276.1938171386719,112.45199584960938,429.989990234375,237.61892700195312,37.55966567993164,75.8373031616211,69.08418273925781,35.921974182128906,119.6254653930664,69.65595245361328,188.03265380859375,119.36327362060547,230.13877868652344,257.1919860839844,121.45999908447266,21.837697982788086,161.77943420410156,219.1289520263672
2025-01-21 00:00:00-05:00,221.85243225097656,426.1583251953125,197.4064178466797,230.7100067138672,424.07000732421875,615.4385375976562,140.79933166503906,468.57000732421875,515.81689453125,144.66241455078125,321.984130859375,92.38542938232422,108.46420288085938,737.93603515625,260.1663818359375,158.6591033935547,526.5113525390625,410.8922424316406,152.91848754882812,93.54578399658203,169.5648956298828,144.2389678955078,61.057037353515625,239.02244567871094,25.279943466186523,571.469970703125,944.1441040039062,45.84077072143555,869.6799926757812,325.2442626953125,352.8963623046875,438.1893310546875,277.82568359375,115.73200988769531,436.3599853515625,243.35105895996094,37.792118072509766,76.59488677978516,69.17205047607422,36.30495834350586,121.80960083007812,71.94700622558594,190.778564453125,123.93635559082031,232.56533813476562,260.4332580566406,122.27999877929688,22.03363609313965,164.44366455078125,221.58035278320312
2025-01-22 00:00:00-05:00,223.03823852539062,443.7615966796875,197.72537231445312,235.00999450683594,415.1099853515625,622.4668579101562,147.03799438476562,460.510009765625,510.63897705078125,141.8502197265625,321.9144592285156,92.5343017578125,106.57650756835938,749.4968872070312,259.97845458984375,161.6219482421875,525.6339721679688,402.7123107910156,151.15000915527344,93.00146484375,166.2150421142578,143.7923126220703,60.43101501464844,239.6192169189453,24.682106018066406,572.995849609375,941.1256103515625,44.986045837402344,953.989990234375,330.99603271484375,355.5597229003906,438.3280029296875,276.5870361328125,116.7130355834961,437.32000732421875,243.4208221435547,37.72431945800781,76.28988647460938,66.8679428100586,36.44243621826172,120.90446472167969,72.8024673461914,192.5570831298828,122.58611297607422,231.65170288085938,255.2879180908203,123.75,21.86708641052246,167.36346435546875,219.6310272216797
2025-01-23 00:00:00-05:00,222.8688507080078,444.2687683105469,197.33663940429688,235.4199981689453,412.3800048828125,635.3953857421875,147.1879425048828,459.8299865722656,520.5133666992188,143.18795776367188,326.5408020019531,93.10997772216797,107.17980194091797,762.0418701171875,263.0545959472656,163.0052490234375,532.6532592773438,406.925048828125,150.76345825195312,93.92486572265625,167.6591033935547,144.3069305419922,60.18647384643555,238.9925994873047,25.09015464782715,573.2550048828125,938.59521484375,45.57551193237305,984.8599853515625,333.02606201171875,359.6687316894531,436.5750732421875,279.6148986816406,122.10376739501953,437.2799987792969,244.896240234375,37.94708251953125,76.18165588378906,67.59041595458984,36.795963287353516,123.40342712402344,73.04829406738281,196.03590393066406,124.46856689453125,243.68618774414062,258.572998046875,123.04000091552734,22.072826385498047,171.4138641357422,222.16119384765625
2025-01-24 00:00:00-05:00,221.991943359375,441.6332702636719,199.5594024658203,234.85000610351562,406.5799865722656,646.4170532226562,142.58892822265625,463.19000244140625,523.2055053710938,143.36373901367188,328.52069091796875,94.05288696289062,105.72997283935547,780.739990234375,261.9566955566406,161.9954833984375,531.9254150390625,407.0330505371094,150.4155731201172,92.87510681152344,167.29563903808594,144.79241943359375,60.56795883178711,243.388916015625,25.167325973510742,573.22509765625,936.1245727539062,45.70323181152344,977.5900268554688,332.2498779296875,358.8271484375,435.0103454589844,280.62744140625,123.8973617553711,435.3800048828125,245.0358123779297,38.295753479003906,76.07342529296875,71.10515594482422,36.94326400756836,125.22354125976562,72.34032440185547,181.28997802734375,123.50269317626953,244.40335083007812,259.44378662109375,122.83999633789062,22.258968353271484,169.2018585205078,218.07553100585938
2025-01-27 00:00:00-05:00,229.04690551757812,432.1851806640625,191.1866912841797,235.4199981689453,397.1499938964844,658.7865600585938,118.39421081542969,474.70001220703125,534.0231323242188,149.2908172607422,332.838623046875,96.67318725585938,107.19925689697266,803.3646240234375,262.9556884765625,167.4637908935547,546.0339965820312,417.21624755859375,151.94244384765625,95.19819641113281,173.77919006347656,150.12310791015625,62.475379943847656,201.04701232910156,25.91009521484375,582.0206298828125,961.5978393554688,46.263221740722656,971.8900146484375,345.40533447265625,369.4609375,435.24798583984375,288.1282958984375,128.2574920654297,438.6000061035156,249.8109130859375,39.36113357543945,76.68343353271484,72.08147430419922,37.54228973388672,128.3226318359375,74.31672668457031,182.7655487060547,123.24645233154297,249.94412231445312,265.5983581542969,115.01000213623047,23.650156021118164,168.28756713867188,222.21041870117188
2025-01-28 00:00:00-05:00,237.4171905517578,444.7561340332031,194.6653594970703,238.14999389648438,398.0899963378906,673.2125854492188,128.9619140625,469.9700012207031,533.001220703125,146.83993530273438,332.7789306640625,96.56400299072266,105.12669372558594,800.20361328125,264.2316589355469,164.03871154785156,545.7547607421875,411.2850036621094,150.9567413330078,94.72190856933594,171.72607421875,145.88963317871094,60.99835205078125,206.2489776611328,25.803983688354492,582.6687622070312,955.042724609375,46.01761245727539,971.8300170898438,358.1925964355469,374.649169921875,431.3064270019531,286.22113037109375,126.2359848022461,442.8399963378906,247.0694580078125,39.128692626953125,76.62439727783203,68.86939239501953,36.8745231628418,126.87640380859375,73.14661407470703,176.4528350830078,126.49886322021484,244.7766571044922,261.6305236816406,114.16999816894531,23.904878616333008,168.6513214111328,217.278076171875
2025-01-29 00:00:00-05:00,238.51329040527344,439.9127197265625,194.77499389648438,237.07000732421875,389.1000061035156,675.3690185546875,123.67305755615234,469.260009765625,528.69775390625,147.591796875,334.1718444824219,96.7724380493164,105.73970031738281,799.299072265625,263.677734375,164.07818603515625,547.1904907226562,405.9725036621094,150.45423889160156,95.52867126464844,172.1681365966797,146.0061492919922,61.458091735839844,205.24440002441406,25.67858123779297,566.6533813476562,960.37255859375,45.92919158935547,978.1500244140625,352.27166748046875,370.7184143066406,434.08929443359375,285.19873046875,126.70172882080078,441.67999267578125,223.03440856933594,39.0124626159668,77.10650634765625,69.21109771728516,36.68794250488281,127.4962158203125,75.30001831054688,176.15968322753906,123.3252944946289,245.15980529785156,258.97869873046875,117.3499984741211,23.73832893371582,168.80862426757812,217.62266540527344
2025-01-30 00:00:00-05:00,236.74954223632812,412.7221374511719,200.2172393798828,234.63999938964844,400.2799987792969,685.8616333007812,124.62285614013672,472.3500061035156,536.037353515625,149.27130126953125,341.3053283691406,97.91386413574219,106.61543273925781,818.335205078125,265.3097839355469,165.24290466308594,564.35009765625,407.0330505371094,151.06304931640625,96.17991638183594,172.55123901367188,147.4917449951172,62.65145492553711,214.5045166015625,25.95832633972168,605.0565185546875,975.3057861328125,45.89971923828125,973.239990234375,341.892578125,376.9858093261719,442.0715026855469,285.4051818847656,127.64311981201172,446.0,222.38644409179688,38.22795486450195,77.54924774169922,69.61139678955078,32.65187454223633,128.2144317626953,77.02076721191406,181.04568481445312,127.11975860595703,245.52330017089844,261.224853515625,118.86000061035156,23.5325927734375,169.02490234375,220.58599853515625
